12,24,36,48,60,72,84,96,108,120,180,240,年月
0.292,0.448,0.594,0.8220000000000001,1.047,1.198,1.3459999999999999,1.475,1.5819999999999999,1.649,1.99,2.169,200007
0.47,0.645,0.813,1.033,1.252,1.419,1.58,1.6980000000000002,1.791,1.863,2.175,2.328,200008
0.499,0.646,0.77,0.993,1.209,1.348,1.5119999999999998,1.649,1.732,1.824,2.236,2.43,200009
0.454,0.571,0.664,0.905,1.12,1.271,1.44,1.617,1.689,1.799,2.222,2.463,200010
0.46,0.545,0.65,0.828,0.998,1.102,1.236,1.464,1.501,1.61,1.951,2.153,200011
0.47,0.515,0.622,0.8290000000000001,0.998,1.105,1.264,1.483,1.544,1.65,1.993,2.217,200012
0.362,0.39,0.501,0.685,0.84,0.951,1.0659999999999998,1.26,1.348,1.455,1.743,1.948,200101
0.227,0.242,0.328,0.516,0.667,0.794,0.919,1.085,1.207,1.323,1.628,1.82,200102
0.075,0.133,0.263,0.441,0.589,0.711,0.851,0.995,1.123,1.24,1.599,1.775,200103
0.045,0.097,0.206,0.364,0.534,0.6829999999999999,0.85,1.022,1.168,1.325,1.696,1.945,200104
0.02,0.052,0.148,0.28300000000000003,0.419,0.561,0.728,0.907,1.0659999999999998,1.216,1.594,1.887,200105
0.031,0.073,0.156,0.278,0.40299999999999997,0.529,0.687,0.863,1.028,1.183,1.568,1.849,200106
0.051,0.091,0.194,0.32,0.461,0.622,0.8029999999999999,1.0,1.178,1.333,1.733,2.03,200107
0.038,0.086,0.187,0.34700000000000003,0.49700000000000005,0.647,0.8220000000000001,1.028,1.202,1.328,1.745,2.011,200108
0.029,0.085,0.197,0.34600000000000003,0.489,0.665,0.857,1.07,1.26,1.409,1.791,2.051,200109
0.034,0.087,0.214,0.349,0.48200000000000004,0.626,0.7979999999999999,0.9940000000000001,1.17,1.326,1.75,2.005,200110
0.046,0.105,0.266,0.42,0.524,0.716,0.902,1.081,1.248,1.355,1.779,2.031,200111
0.047,0.076,0.228,0.37799999999999995,0.51,0.7070000000000001,0.903,1.085,1.254,1.369,1.78,2.03,200112
0.024,0.065,0.254,0.486,0.6779999999999999,0.903,1.115,1.318,1.4480000000000002,1.486,1.932,2.167,200201
0.034,0.081,0.266,0.465,0.653,0.861,1.079,1.29,1.43,1.511,1.931,2.136,200202
